instP,clock,pipelines,instM,latency,transfM,band,y
9878911373.881027,1081135875.4128485,9.35277242688413,7356858.030028812,6.856803237147557e-08,423392028.2016354,7068635999.679809,0.001593499022471904
1716192537.0333166,4539006175.166259,16.979020232957684,1669532.1614474694,5.7450539341613316e-08,9492461.472101927,9062105968.165806,0.0008082353866061331
7026656570.317406,498835134.3677275,12.86536982510936,6642769.740103027,5.2757647887065106e-08,387199569.5318511,8960986129.88908,0.00198759098119301
9336221213.815695,4511455867.122553,6.3156175259857275,8736806.859809887,6.558552485024516e-08,886618625.495133,3014768952.497858,0.00204830949819289
3591548328.9012313,1123728788.7552018,17.998870225101545,1801145.6160448052,6.817377742583154e-08,672012459.1346803,3467863143.359833,0.0011653533887850463
8435368490.876056,2062112586.508873,10.653794082653521,4569455.727307314,8.91533418236188e-08,11284971.794001367,3818590599.01319,0.0012563901464086283
1402283626.6903198,2458753623.9771194,18.32717546880939,8063339.627553909,8.868471608762145e-08,68536245.105334,3417351221.8147874,0.000837562055800243
7270659981.545528,858298470.214286,5.0115357377525696,7425284.806027364,2.6759263432337626e-08,208659622.7274701,2040514907.1200724,0.0019935447333947723
7784836686.021626,2913511829.122473,16.617865685312488,4201363.516691661,9.86868484364453e-08,603640349.6150634,7992128665.683956,0.0008947099694409236
6581586084.566846,1266232299.6771216,8.796512006893181,3953807.824535198,5.0397487981547144e-08,894220125.1319516,3988636594.1754794,0.0013309314239903314
1884244888.169253,4922559311.637135,1.2656137740183113,2684626.783247729,8.639890055117138e-08,921080181.347746,9686753389.897726,0.0009763594439359401
5450567186.312001,2279914277.337701,13.126297133721206,2683590.6142051863,4.907263299127347e-09,797628483.8785181,3504809930.4369874,0.0010155214510629133
6869176726.380973,875520808.2073447,1.532877755121063,5450379.762193066,9.309702716539661e-08,108197859.18833531,4989653003.732328,0.006635723514403898
4305830992.88119,2658868262.484959,1.263601668217198,8581714.03355258,6.86370171473787e-08,963145618.9115663,4735749516.478111,0.0027530652959834446
8308222781.458833,2263527056.6743517,14.542993840663259,8127933.02594069,4.114186708149346e-08,73970317.5348839,2240323049.8930182,0.0014272974446172529
6032462068.442714,4116307518.5324593,18.679805933619928,1698318.5119561902,7.791846075077437e-08,60287305.10386941,8606543607.306194,0.000854676444967754
4495980604.287607,2631757534.249858,19.91625863231964,2577884.0959855006,8.802541207942234e-08,125806101.86755759,4668608309.341302,0.001100370940037271
7121659935.514383,566784446.3364279,5.677143427042618,939463.7503593029,3.753868602239364e-08,30255735.130439613,1088981439.3882241,0.0029224391997055405
3479731221.744164,1568046522.5314302,19.1509615599363,1883523.4249646817,9.213549294843103e-08,478288384.5208319,3649614495.2093825,0.001419386872474346
3095220654.935259,226891363.7419172,17.789963859667637,5580351.685907476,2.5140157335000855e-08,218109222.5624509,6696309253.01799,0.0016865541981867095
4462083397.104416,2810493718.5373187,1.169743499364607,4260487.325580444,1.798980600198019e-08,175959062.89242178,6099480664.924446,0.0022924764585180862
7852552755.341528,4918436941.57567,11.685116734558903,6110588.487146568,6.324722079104846e-08,997057930.3371559,7215762023.588249,0.0012019235472169676
1589682210.652613,3667011257.875664,11.806233992307078,4215689.919936678,1.7838930270143837e-08,405322797.40387857,5630518453.477299,0.0002479435310534297
1140092856.9954624,2825355520.0481052,16.705131908108086,9806258.063718423,6.383517163444437e-08,835610204.5827537,8445957532.055115,0.0013503018733363645
4684844162.651919,2559957778.4892964,19.030939411673533,9318319.411389027,4.7469956623043085e-08,945111102.8236505,7415186221.477249,0.0007000075557330113
9435135101.265686,1380913650.591592,3.691907516892081,567524.6424252805,9.761880338799421e-09,282845673.04506636,7966260963.354975,0.002658610852832242
9677152394.381128,461790693.33391887,14.005250249308668,783575.5417252587,8.755595622151119e-08,492775890.49723446,7391243466.305881,0.0025552223038803803
1632701288.73156,2234558503.6078176,2.2180069215797396,1044969.7365112331,1.0770516099909914e-08,216867668.82907936,6148395971.639672,0.001175168850279807
7914062169.386146,1857903206.0899403,4.579365916178535,1866403.1494697742,7.377003429110366e-08,845808011.1304464,5898034266.416918,0.0015565816240179942
883917719.1116381,2860924847.3722386,18.79450904654594,9081477.605680345,1.7370903484802864e-08,981603615.8180608,1022369479.6488905,0.0016769832962835744
6227574285.171831,3885801333.8012524,8.280433180315976,191617.71721087143,2.879970979669333e-08,391874027.24039096,8609642095.088514,0.0004023894159990898
354173359.9465573,670851719.130785,17.50513693554138,8224425.323638696,9.427734096250262e-08,530870194.1078373,1142489654.8840365,0.0018655399016429457
525247359.6379767,3137222841.152364,16.832253964317292,8880434.456219364,5.037381137347226e-08,200880668.4244573,3962789521.8875628,0.0010291513698440784
1637437178.890015,1892764800.3921866,14.191931015445014,2247031.4801540873,5.4221739272021375e-08,493537653.4858771,6330952595.317492,0.0003520164825336921
4592678760.796243,4856267466.093396,6.1206747879791426,8114455.999050223,7.103618144549805e-08,245901592.273238,3063112797.0662384,0.001621659086219859
3593121659.738114,2127162635.3823402,14.778339486838338,3185203.8545656423,9.5952148363058e-08,907862574.3107497,8746198323.53534,0.000626858280148578
3650664079.6496696,2760121994.761741,14.113007327609782,3765488.483876737,5.812013579001145e-08,711449881.5877826,1341138581.4386632,0.001555044491465169
587333291.3784939,392142838.2728527,2.219315138206918,4955409.386319388,1.188332429618911e-09,895234844.4191872,2613910049.242253,0.0015069378804194683
3487217646.1831174,3998464295.967191,18.009006765199914,9749217.546979658,9.502856455760552e-09,699273546.1949912,9509585216.516243,0.0006845385928828779
8731565970.118668,297987547.0955378,11.137273575525812,2868037.6556113525,8.323036210805578e-08,846605542.5382187,8823696656.15688,0.0037560302328687742
1363767764.262717,305586420.30851865,17.31552961963718,5041004.966320244,2.265652863023315e-08,898296034.501836,9838757304.306927,0.0010507505827373725
1926000002.1779962,4232654824.436051,10.772069904404598,1702321.3849567848,4.526166438335156e-08,799519743.4022121,9806926443.967455,0.00024608233296544716
3734446474.2053757,4063422270.849101,3.2096198515166376,5590880.515558318,3.0270191594946225e-08,47110155.33209838,6001898800.462276,0.0013431341844862047
8443656997.509689,4136434659.530054,1.3480572788807255,9872149.160142567,7.55015295833072e-08,722937290.697184,9196412551.404755,0.0028660828209466013
7372395165.108334,3790291016.7502317,13.751519401838808,7361265.68094032,1.8997319178799527e-08,255957668.1270765,2113236367.5990999,0.0007362242306428711
8070299041.774413,3810324238.6065135,7.262110277286942,112650.45994113128,7.54145831964582e-08,761194163.6519241,4963326930.655638,0.0009502804914988121
4306285893.322435,1827565491.6915886,17.504305156774066,5918544.859372588,3.59308680481653e-08,82949507.23025411,1081303889.5777268,0.0006297020895647358
1990859706.492765,3786407824.3965316,17.891446373631965,6961447.518025527,8.334978477587217e-08,538494097.0675889,2510133124.0259132,0.0016323633454126654
9171102533.018847,689236430.2281668,19.283104019647514,1002801.5858755303,6.448596348905582e-08,447569147.61491144,8649865493.265543,0.0016053089799790287
2360960520.266942,309296043.84263504,18.705852722272482,5566244.79460414,4.918266412775746e-08,402026171.566347,1407273364.6667664,0.0013583663088744694
8403598912.639351,2357209562.46263,2.604930521635767,2577544.630137739,1.568375639104376e-08,325142368.6911675,1353726735.4885252,0.002148871081575329
7178240474.505207,1766126033.6073544,16.80401105149752,196299.62946537387,6.957942452909315e-08,867499539.4798874,1230360081.5204668,0.0010813911680479067
373953810.53095245,1913333061.7888258,4.266618997835167,5197035.4518802455,6.659073925452671e-08,238519567.4423401,8993548792.52386,0.0005305658516950204
5871178738.275425,3114219738.9113154,14.64456442851976,1054454.789778937,3.8718163349167646e-08,244820466.28387037,1920094535.4895074,0.0011722026060044359
3068523010.1795735,2747336426.2500257,18.777403341239182,379401.7595364483,2.3376706154906812e-08,928695922.8705482,1116734791.168845,0.0018681944593935173
2879271643.6021037,2546384260.1468945,8.22774432247405,9519555.564013075,4.6432490055210705e-08,420679208.79508775,4386746837.249966,0.0009276182324526893
6991584216.583442,940292567.1359246,13.638652000007633,1605860.4691353396,4.6090829883623e-08,148896471.50507393,6667142463.075648,0.0010829637810281958
6612612385.008515,568449421.2895957,8.044160346991795,9113908.174663983,3.779303483096183e-09,800165284.432568,8556936585.943149,0.0025711946477778086
7460768434.893677,508917579.6867603,17.804416380317555,9033131.570384344,7.670116338626548e-08,91695655.95476711,7309200355.006779,0.0022064084026165768
3251649921.691884,4432340493.3372755,6.414960324605178,8486561.914519956,7.564508035450097e-08,314137617.3294505,2703777265.536557,0.000938859561792706
6385408976.190016,3585116043.9922495,19.834168062961396,7874587.209103898,7.798275668518256e-08,291017158.95956594,7077108686.284794,0.001366411743285762
3403770213.3733835,3274847796.626102,14.188871670109608,6665200.051621568,6.566343533348893e-08,767527507.7481598,7922148314.131407,0.0007698098190624845
4150172967.0617075,4813900815.580153,1.1932872144548814,6672849.291625231,8.00372875899408e-08,318683644.655857,9966976910.855305,0.0020613407559706897
7299034918.249303,2061822037.3414512,10.466178041800742,6224119.462644781,5.742095283387916e-09,747929482.0782497,3789391933.648438,0.0006783337251519704
973505678.809384,2406731010.5079174,12.116534753182377,896034.2839498651,6.273769525899842e-09,796315545.8906595,8219598682.257714,0.0009586241930300047
4867441897.5587,2800571383.930046,16.95489814890017,3503184.7441091347,1.8061355982815303e-08,151585299.50797004,3996669792.977559,0.000892607486999571
158958337.1044401,3929773633.8964176,16.56684081867352,9629387.868403934,2.384728432694203e-08,495407553.97292835,3402880817.81614,0.0008266805077907946
3799567589.338286,1016030073.8875093,9.09540418691375,7937556.236128323,4.002315248609582e-09,249783117.7011463,9759466784.284784,0.0013188752564755714
7654648932.541496,4618685838.441084,6.665149619492332,2649804.585310883,6.884164250717427e-08,866057641.6145506,8393054656.087232,0.0010801488778003755
8342500069.0614,4723976544.655106,15.563915387071436,2230405.0249171928,9.88685900738159e-08,351692955.0367767,7083244754.378874,0.0011659095683122789
5066666053.593969,568928167.273617,13.350618060367202,7685961.929056531,7.33677319269122e-08,982896160.8735118,8887732600.947636,0.002024345711804869
1241181109.4020662,1818606209.0577726,18.465287802485594,8139898.396241624,3.557302815478272e-08,210507942.61080822,6544575967.895189,0.0011661817546957311
6890128070.308519,2407818332.5382147,17.570935187582208,8777543.580884125,7.275828357554057e-08,693026113.4061435,6644413894.200959,0.0010186139003326902
8393054540.110885,1441191568.4612625,4.122056907817408,6601335.474847468,8.46076934846886e-08,692169517.0411662,3534694855.868194,0.0026753034746035582
6195408238.961489,3812679107.3394246,15.791976569113945,2394147.1170614115,7.068706154774911e-08,503529018.29388946,1811692230.9375076,0.0009941532029892784
170746907.91761604,469996444.527864,2.82066418776641,819953.8636406625,8.234028017948384e-08,168583372.46257412,4098169011.149002,0.0005092353269878418
5699780088.067993,308216255.666103,13.567761791171808,7204529.151988369,9.279115478686197e-08,309748128.50325584,9476763381.83281,0.0028779326232084377
1051081315.7793791,3202595300.150498,8.002337447272462,7992435.588808826,7.035286366793498e-08,588069216.7747147,5685489025.6370325,0.0015134313014115814
3128885583.10693,2154070963.3855886,2.3584512076917523,7126904.445684988,9.709811188821556e-08,521749864.924563,5387504951.596765,0.0023264723549234726
2430337393.326899,4843531923.712672,17.198282206754985,4241674.352822133,1.3038592886002249e-08,884530776.2801865,2952369473.551008,0.0006181825534980755
5928671187.155984,4032299802.0015225,16.381120999187885,9363553.321711188,7.10436221080064e-08,705872301.4011618,6106338415.496239,0.0018288435189709495
6567028287.352292,3946442032.9901776,5.054513565268351,9930913.605984673,7.293428999088292e-08,798344441.6721531,6043560995.947737,0.001510256555263992
5175511116.695447,1964573066.0369763,11.974411351400967,1230194.1203103124,1.696550174351467e-08,595043198.5047702,8207092228.952241,0.0009984219987702392
4125875832.9597526,1629108124.0482895,10.304677706829544,7477008.6170803355,9.489820796053097e-08,62573933.30554448,4143783901.3132405,0.0011462469843038633
8179003592.081506,2644227448.7029705,14.663424070699289,8510528.47002361,3.995580356865479e-08,34683159.518783554,1299468762.118702,0.0010220342309801844
5737001853.665604,4367333084.570333,7.372588934493553,7845004.253213418,7.226090202618498e-08,176756541.3941092,5912153318.3795185,0.0015974012627585803
5761986258.602217,4603845303.748488,4.23970289270507,9455089.802530779,3.2587680257660186e-09,760651895.5373693,7427052423.071766,0.0005712084488228009
9337504371.387188,580722522.6671464,4.29331460459631,4560568.211663891,2.3537270000512284e-08,819200927.2173388,3519354363.6871176,0.0044056065474492164
5726126392.183996,4694266493.704296,5.230571589665437,7508141.928801381,6.249920515021233e-08,914593766.546233,2815468263.202979,0.0017748542002433438
353274999.73505163,1170419783.4450746,5.900690552845864,5717704.589005926,2.728137194288685e-08,125975247.10167456,9013857527.732178,0.0006492698338397461
5620128425.971942,4814701615.9313135,10.494310202655578,3707876.765113116,3.380485064951072e-08,417181107.6970096,8901326490.337692,0.0002886822572013201
9020979813.618166,2630037380.1919413,19.790189260733655,3016658.6301088952,8.980310225979478e-09,7078108.3401676165,8446325871.083857,0.0009752461001654013
4924565955.408415,4068558157.6215954,8.150898291749474,6257393.438531816,6.396232658057584e-08,683997663.7098353,7018984710.121114,0.0012563968283203757
4356456772.939848,4570522382.933247,7.047492765084367,7202724.002134243,5.885557686614549e-08,153746640.9823312,9579054879.887794,0.0013920507198877015
4872552985.819996,2362741581.49208,6.487578177163086,4167597.9978004796,6.338522146397144e-08,869837152.2547345,6367838445.957435,0.0015190044434924396
5111253578.49389,4135483512.8589587,14.351206052158135,6134415.2193065295,3.189323275990797e-08,437259899.59406555,2434239637.5238295,0.000592509656726583
8961760244.157774,4061946315.2916303,2.0788711095983095,842365.4025941258,6.202322816022379e-08,45377128.31191715,2457432466.1919775,0.0017366718538958125
2670843265.9956656,1933579428.58032,6.717193857052306,2807776.817248806,3.4899995032309625e-08,405903961.1150212,9437706822.052624,0.0012031573134392382
7385535713.891335,3921504519.519485,12.309962338309626,8923021.459806636,8.54440034320371e-08,561841075.9745858,8071060049.930781,0.001654229562886627
8143850435.609601,425843808.0850715,7.708477066958424,56924.72091115142,8.66099522907822e-08,377570410.9911,5973763575.752116,0.0033870458135487266
512605603.58916974,2642002775.285281,13.02922222883197,6471326.215373023,9.933663832794474e-08,586183753.8829188,1038277474.4032903,0.0015551821350498255
904078043.1185806,2708852350.3251843,10.693428109142722,5451305.104315592,7.365412495948257e-08,295787260.3037056,7008544017.598645,0.0010887911698586007
9884392884.104713,394622970.4146676,19.002936343038485,4491992.409319034,8.383838796606798e-08,695749378.3803351,1118689913.6280296,0.0025885125861747787
5068288634.032682,960793658.4493761,19.167228449047418,3511194.708922029,1.4160909979173592e-08,322549304.195599,3814912174.2803707,0.0007988534905112619
7555948514.476337,939392430.1673076,14.798243165381768,2654001.2097164695,3.517806662598301e-08,670365855.5582509,7845261306.120444,0.0011962805296162528
5944061328.490347,4514654913.374382,16.050266476576347,4351262.083316858,2.788982597512106e-08,772495988.9284842,7684287274.754678,0.0005458593957344482
630328996.4587994,3275567138.972924,12.094876750036542,6069344.520184277,1.8690419143578992e-08,532766086.5307071,9771089137.166641,0.0008992221912844456
2698123246.771921,313884895.78514206,9.523006408498594,3901853.0754850516,2.9891114076258075e-08,342028870.23675764,7116743797.56888,0.0013911453315394273
7935456121.927905,1338062319.4831958,3.337696640477625,5587541.30893862,9.222936128494714e-08,325918322.3071546,9083751525.502874,0.0029307373897545235
3989802212.1903815,4575398804.820163,4.5842536230761715,6023647.4880714,7.541209778310488e-08,338358083.06105673,3828661976.4174924,0.0017060592781249014
9155374866.135563,537681499.3412466,1.90588365071137,1860387.8886179992,2.9794178567801375e-08,150721954.3253864,2469261382.0601015,0.009478796878623843
8600474108.157267,4875027831.840929,15.172697563596277,3539818.1796029485,9.93254056938319e-08,647015381.5890431,2732360257.323309,0.0010835616600223918
2334930320.734426,1208922690.011027,7.131375076539087,2445472.4639438814,5.550913211075508e-08,949865221.7605368,5435571669.362237,0.0013862476603416125
4570236496.526074,1139732547.8351216,15.949183787253475,4717248.432062404,1.5702251137308264e-08,559289683.4441212,1928502399.1744556,0.0015700121832751962
3829244775.1150174,2134189092.3663144,3.035470623278825,7996007.9046186125,4.266275898585113e-08,497174051.7978125,2004012774.5471847,0.0012709913313616091
3519647738.4276376,731500602.1753042,11.484757149786267,6623901.260672289,2.3232508479984275e-08,287907590.0570183,7159970882.190564,0.0012860344359657799
559716148.6596386,3645396815.459859,3.6077125558829612,108779.88974785352,5.1770230530223355e-08,739915468.7127771,6759093347.103727,0.0007091499994096001
1165467761.6108932,1922796770.9112625,10.845906154390354,4340035.503120241,5.852538423757173e-08,233214369.53478315,2836200985.869264,0.0011167562595231376
7947197707.249449,1561283982.768845,6.023496989200459,6899590.634615157,3.9642934299316024e-08,309336025.63665324,2514621327.789503,0.0015026298625357157
8036685627.722402,252519367.88937926,14.001062626997065,1444435.4117462484,1.9891009987088683e-08,60806035.79219772,4696319464.362078,0.0024481625184865365
584816357.4486609,1771167175.3033435,14.170901729559507,6378400.545244599,1.5709809070368978e-08,88415656.17264208,3307265019.4243584,0.0009587578059648122
2840009428.2855296,1434663577.0419712,15.82347606927691,3966712.057101746,4.6720832283706166e-08,86582245.93374915,7644909335.913742,0.0006359663984430929
83872125.98501447,318723379.375177,4.22306215777731,8704952.925326407,5.5528450410267956e-08,511756402.8794422,8010776019.804266,0.0006387567251176447
3807429934.417077,4642401781.535267,12.701660497725936,1777264.32303027,4.680696697625236e-08,994020838.3380712,9090621649.993229,0.0008017791119802537
1945379944.5993452,3586217458.863864,12.327396974592403,7032227.1250193035,4.322174849979429e-08,917033965.0822619,2515896415.004818,0.0010509096476551234
7647845187.216086,566728265.7693877,1.1791520672602283,8263028.8122803755,4.8148025219015675e-08,464276598.137064,8511350337.406776,0.01201335979435919
3646229570.14298,2133222667.8657832,18.720374411391752,5061877.519400512,3.604910022542259e-08,252417209.54685402,2742750261.2920613,0.0009272220097265472
8057669890.285796,2446606264.829677,12.64222835685231,6525444.324970442,2.909971024877594e-09,967371141.3599792,7726341208.024599,0.0012518329405002261
4982751850.78452,1695004913.9913015,4.062064444269635,2479336.3575432943,5.2351081613954474e-08,973048151.5886406,3322853964.527754,0.0021090763745517443
9858990515.37936,2332498869.6648026,6.881721421367171,8852423.842425227,7.148322525711389e-08,40824962.90812367,7891739291.011682,0.00128582847760245
8868910992.107094,2063466448.0040836,4.340487739632149,929673.640193601,7.837020183103957e-08,919583394.0186757,7492465140.8483,0.0016419677289011456
1604861139.154298,3402916200.991087,14.306729627876189,2396701.3309436697,2.5488154514016864e-08,243624407.17071006,5846388752.439328,0.0009844894178403505
2953461321.099134,779207120.3830189,13.789351243505942,6695037.316554196,4.7126320333804737e-08,790215607.1337366,4334675427.953062,0.0016120493146998154
7185994391.846747,2759982220.856836,16.088840956126724,8053825.895834655,3.4505189991151634e-08,535832052.1412802,8392858698.716598,0.0005775252363337051
6200824602.772113,183841355.44018596,5.588709048171736,7189233.107138975,3.1244745661949486e-08,693948208.8504175,2472466220.8405256,0.007504387653127313
9361903114.449253,4406363394.935263,2.579646075438803,7319045.963603692,7.264157278683893e-09,957918488.6469647,9880475605.239134,0.0017576201474472383
8178811172.777609,2886148765.525077,2.3428640369460365,8212766.051878249,4.5686500303563496e-08,330939387.93754303,6808029009.057547,0.0021355006485297675
3647598467.683317,1946837498.2127864,3.2169802269528205,3898575.299514866,5.099826860531339e-08,122834707.50722077,9122123201.360447,0.001610441178545716
9386142682.752903,1888209879.5169446,13.686715625428212,900208.4717869116,2.6565004510905072e-08,728298105.1078739,1417851013.094232,0.001836157293231067
1070065189.5700408,3089593709.4537425,3.0353011545050688,9607313.79494478,9.253356268916034e-08,852483661.8079432,2416613876.551935,0.002316725458268939
3239879601.8276534,4538434906.009375,9.001672592551557,5998369.511560871,5.78038358838699e-08,293759848.73778546,8969128020.971111,0.0009768314012595283
6043092575.018762,3457458090.7599254,6.581435983773277,9866293.629860925,2.95244301728841e-08,372385672.9908296,9910938138.85381,0.0013452077122912966
3305583014.967816,2893372044.7146826,10.3753910376864,97693.5006098433,8.595146548353218e-08,135785570.50541925,3120131677.553249,0.0004297597281787463
6559791086.256855,2096769566.4397783,14.275740031549255,5641962.463723617,2.791132814641932e-08,141390869.39867398,2295856515.094613,0.0005020878510339301
5405159688.2036495,990210035.2957006,5.631008271306085,848895.4955755154,7.806650775609641e-08,681386429.6723912,2327866717.555172,0.001536996981904528
3463226083.580407,357263451.29035664,3.61512313638642,2014683.3360883894,6.378471096848148e-08,328045788.095864,1947357180.8329055,0.0037414335326057917
4567492469.107887,2920122462.2786202,14.137435140367097,5208205.244821699,8.622962187039879e-08,58443921.1642791,6421667346.79959,0.0011038207532227534
8690625913.378445,2826269964.3874598,18.99463810824563,9658189.086146165,9.737707732003892e-08,426059710.13596416,9513581675.442379,0.0016353605484070626
1099676415.664644,2091352546.6706033,10.111756351735266,3817322.3882355117,4.960172630625659e-08,883945054.7646804,5501418232.004683,0.0005329099344581131
7804766227.458961,769126524.657712,2.4661956720270353,2416188.9838380385,9.027888146841455e-09,110501627.49395894,5480815504.633455,0.004224570992863967
8239619221.085722,4516329263.343054,17.646902000185534,6639744.218949739,8.979226438722367e-08,417585453.91938716,6714676626.092954,0.0015250051101152753
4970685135.910746,1653633752.2008657,9.210426488882648,4333101.250904641,9.020023371484301e-08,463334837.1659895,6793737340.416425,0.0016431836133234832
3594170553.2700405,233392429.62935883,17.484355310916836,4748472.344100645,7.143489478937812e-08,606959688.22138,5740958308.776413,0.0015239920057729462
1473316441.8153028,814452688.6951175,9.813954943578732,4701140.768464063,1.2860110975146839e-08,870208856.3248855,3915258614.2379484,0.0012908265920872194
7729318496.089956,4339323403.267939,16.294010983314188,6589633.788244391,6.929292292794116e-08,975425884.7933775,8838182985.176498,0.0010232844611871093
8471773307.252179,1606906360.741479,3.3556240018304297,126422.48656062824,3.9861431875318213e-08,608673193.8595289,8115947416.770541,0.0016957548480300644
7970956136.340282,2240766383.9962287,17.629188895051758,7974274.941608425,7.836846181270409e-08,528443357.5080879,8714807247.777067,0.0014377187489092067
2929974807.798126,3354817640.8184543,7.069059459136097,9955700.941965615,5.4015164130059795e-08,758074054.3991896,9824884172.998137,0.0014907177276751876
8743681552.696552,3053400198.78829,10.241862215598234,3443311.3876635507,6.615912830485042e-08,500713086.09898615,9664965888.270262,0.0013847654317602452
6047834947.2836685,3254342678.8748064,17.43182438694539,1575240.6437989697,7.680705228315397e-08,700434175.0936939,5632233837.621191,0.0006400919548886423
6850813245.85585,2627575666.337424,11.447152205517447,9302923.478278102,9.786914620301563e-08,884892575.0284317,4189588046.769562,0.0023323272092726365
7907754880.2547245,2410935167.0832305,10.319441264122837,2721817.274132779,5.9476522687179795e-08,961585673.0384612,4703264841.3672905,0.0008216587525398878
126355511.83698764,4709290589.35431,4.283699302128675,9127575.423401315,2.293038528685297e-08,940599971.2561531,9527639839.335125,0.0005910246354180187
5241084723.392661,4075756716.5563807,15.854109757091171,964473.5686843568,7.185881603968277e-08,971522159.795644,8118738603.531403,0.00038442168046046133
8932219356.241997,4663687792.421371,15.759163459926047,235797.9716419022,1.276605560911215e-08,862496604.1030486,1207155121.9054608,0.0009980579767875728
3990012286.665003,935360898.7944628,14.483709031951022,8655809.478977842,7.637204900760963e-09,797023767.4684873,8609630245.517609,0.0006751053347812003
96354896.26387571,800342964.9998531,19.00806581391786,6991388.24338915,5.478315442709381e-08,883608422.4031562,2931097168.2188935,0.0012414874885702005
3916120893.342292,2086911583.9707441,8.100790454843052,94518.30812388907,8.081910353694772e-08,530288681.68138295,3933889705.7281013,0.000726169378484404
422071130.27271384,1663816102.8548305,14.425852673703025,3029708.676099992,2.165709722856179e-08,454415636.70345205,6165800695.332677,0.0011359795027901078
839910072.9024334,871287279.037505,1.2282918144888766,3802324.3377955756,5.025902572348281e-08,253007164.58955503,4404709218.8857765,0.001152494282181784
9728749782.841463,1897365934.894645,9.831706174770167,298429.5972970736,2.82210175665295e-08,279224558.09121,6755813309.098336,0.0012872280337266615
220882955.79876196,1656491675.4910507,15.85004926026769,5960026.663192143,1.757801946816979e-08,702940565.5650944,5073547956.1754,0.0008811552013725512
845693063.3368248,4367603668.753233,19.82928150821786,2522821.4461839856,8.575877119353915e-08,717821979.3546329,7533207780.467859,0.0008889449515487226
4074369891.028778,3299582231.755334,4.909695041763402,4046166.885616262,7.41869732494131e-08,976073464.0631102,4117900500.7952175,0.001272451365114853
1855448045.6364243,3517352619.0715504,14.391049456280829,7924165.010757595,2.235299007246745e-09,229352056.88078207,1417922121.5129013,0.0011629366132089641
544786024.4056692,736535104.5162143,4.056292667188745,3607137.355774414,7.72393701556614e-08,21049450.546760004,1405601862.0922427,0.0013606253415520493
2503381891.1625814,1345602277.1223338,11.382750086876808,121009.16783132564,6.054446106655816e-08,345637215.4327645,7573818166.54029,0.0009711770086696361
3119849249.016579,1042449380.2130419,6.513352970779886,5290640.786231067,4.579739836705909e-08,929782493.9260508,1392297097.442303,0.0018189387692885742
9059259555.80027,2896182478.9518113,12.818651435215564,8997022.11923229,4.12221994509166e-08,185437702.0883679,4637665624.721397,0.0008208036749725845
9749248813.084599,3979136056.600356,9.676861119306995,5733813.599535398,4.721155951676419e-08,683535894.8639493,6950114744.474045,0.0012805514716418614
339087078.5222639,1732324325.6800063,4.263091400302535,8180317.001305677,9.115658948381157e-08,689028978.0044067,5110764065.192366,0.0015203045590369412
5333795737.031715,1358013215.4403892,11.758895191623665,4015660.3536339616,6.240940851025897e-08,103247764.04094931,7474129217.801058,0.0006026206903483445
1583555233.297482,1082003934.2572336,13.77919155405801,8322607.982789212,7.398674237803611e-08,412233619.4178037,7397951159.145241,0.0011675461747901069
9677649671.742565,3465602556.1592793,13.786042914350105,287138.8727038201,9.091831390355617e-08,59256105.768257454,3692706101.395115,0.0006734037059778186
2886749387.2413955,2622272414.4514985,2.769992359135589,4620941.28449378,1.2279058637275982e-08,519779422.1893131,4028862812.2912602,0.0008686511191312902
303260139.2134359,1237469715.5795019,11.316428635046014,1623874.267379351,2.5438404407890157e-08,170616443.02219516,1172777185.4471831,0.0007542519679231042
1456112916.681115,3150254158.718695,13.391569490016712,7197191.028010639,7.900883912460449e-08,679269699.1888314,8407089054.812284,0.0011392568368934716
3456993148.035039,2293301750.9222674,14.023134807210463,6166832.404307391,5.850986618593657e-08,217651256.20412946,1947783702.3639383,0.0013221261074395831
6780357279.373525,4974572137.167447,14.778187782373227,1325353.5328829004,9.129453941298989e-08,936100625.7393475,2640254956.216635,0.0007002484941686921
8667880303.556314,1206408240.8691492,2.8623950792612534,6781699.048839556,7.597424992002532e-08,70320477.79124075,6441720128.552215,0.003252275273717761
7250854478.828109,3418932879.826412,6.644699880263998,3739062.5038020792,5.962641139753899e-09,354256395.96807754,3252766194.9315796,0.0009424334796652673
3471481156.799316,134066549.46849746,12.927923454585773,1449708.074131002,9.691359732633966e-08,230881409.56838262,4342071923.315928,0.0031348323888757334
6799652657.052154,2149814173.534087,10.731643208851738,7666390.948422591,5.537201613746047e-08,162493692.5071284,4657012794.096883,0.0010962592772603048
9775334480.439274,477593321.0732059,16.095922306454966,6524316.630045473,6.886389316999795e-08,661809162.4344758,7797986277.642014,0.0023502813943503706
5450061219.918472,4795937738.620073,6.871171091435834,7821701.825243753,7.750519240472615e-08,512305956.73209965,3705969274.915732,0.001417168328196114
1767083639.5952559,852118761.6327354,17.43883597976023,1514439.141753669,8.077579154754885e-08,236401822.35228795,1893905771.6915336,0.0005024535064255855
5572132034.208164,4518479974.477478,1.3654161904499977,8511569.381435812,7.761394497205948e-08,103046556.96762562,8063045093.497846,0.001608852813575841
5989306376.57156,3690523917.6127014,18.65350887862677,5075911.043050222,2.6545692470366014e-08,890739280.701721,2165184659.955927,0.0013608110457585744
7264494954.257474,2844489986.0285053,2.8197737931649214,4734692.817488751,3.928066639446832e-08,401448853.3392904,1387076997.8880057,0.0020840906023341915
